id,answer
fb1502ed783855e2fc309d603eaa2d6b,1999年
7eaba58820181b2fce1dba9cff91ff48,2009年
236e271d4f60b7019377f2f940b93c03,牛、熊耳、外方、桐柏、大別等諸山環抱；中部和東部沃野千里
988560fe1dcad6244fb239fd768c778d,女修院
199030cac68df65e32b5409b838dcfbe,1982年
98eb701280dad39f6f2e67986e8ea096,1949年
886effa001965cedc319ce394fa765a0,1949年
42d6fbaea885bbe4cefcd9745c4bbe26,青藏高原邊緣，深居內陸，半年受夏季的印度洋季風影響，半年
fc9ec7849542608c1a6cbfd61fb031fa,《過境協定》
d22c6940ce38cfb07513e8be0b5557e8,1879年德國選擇與奧匈締結秘密的德奧同盟。此外義大利在爭
876db258b443f56612db7d1c078f04a0,烏克蘭族是東斯拉夫人的一個分支，烏克蘭的主體民族。有時候
771f46f94caeb0005b259f6920e5871e,1873年
18ee1b5d3b928a1595c438360eee45dc,十世紀
8a33f573f79cd3351bb896bc6ac61d20,1916年
676b2bc8488df8375af5a6263934906d,蘇冷戰
d096665e0d9d4264e4329ffd67f31431,1958年
c5a3f4b765fa8e13234cf963710373d7,安裝維基媒體要求用戶擁有管理權限能同時執行超
871ba99295c6652d1704b62c6e49637c,第一世紀
fefdb28b41fd0f900584d6502ecd9e7e,2012年
91a2bfe78833ddd065c4340efdee123f,美國著名職業摔角上市公司
657a5f20c26ec06912f3f334d90a8a32,1979年
ecc5a76d6193cfa5a62985976df0becc,120個旅。目前，解放軍陸軍正朝
ca88491a323725af1126420a691e56a0,《後漢書·邊讓傳》
8188a7d7c0a8ca2845af5e43ce66e04b,伊斯
ac7e27fb7616c946c1cb7d3fe12649b1,《文心雕龍》
eed279c7571299b5631b91f32ca3f8c2,2008年
9f68fecfd7eca00cf19bbb76315c219c,1991年
ae79ae44fc6973ac03c193b5662576d2,康提出『越名教
cca23866a414915c3906907f5c870d4b,第一行就是可延伸標記式語
a1a6db8c48a53557d25586425924e888,2012年
b82d955872a910b60e947281c811e9cf,阿拉伯人的兩輪圍攻中拯救出來，8世紀和9世紀
8305ad5609fe102d10ac7d869b86282a,春秋末年
07ff1d831403d1cb22fafcb58746b94b,美國資訊交換標準代
b3d6b79f52b851046e55224853f567aa,1949年
6d0934d73f06e14297c4b2b2ed073ec9,2011年
011b906d788f4134e5985432a59c50ef,馬克思列寧主義
5bd3098349590872aacf68547843a3b5,1928年
49cc439fdd0421eef542c0227d527a90,1881年，清廷授予鄭觀應上海機器織布局的機器工藝十年
0da22087369c7959b5329ace1cfcd6bc,1954年
506f251078603fdf9936f934bb79be15,2009年
5eb00e440d06fa933864116acffa7988,1912年
c6e487574716bde757997a45e331022f,1985年11月16日至1986年
bfd25c7ec6884a36f2ed5a61d075cca0,腓特烈在科林會戰中戰
0637f64e12af315dd8fb7a75067f5f47,春秋末年
bd14fb9cda05accd90a2ed0ce8c1306a,五帝
8fe73957b7cc80c55e887cd3f81c1e0f,1999年
f5611a80ae7124b588099f0a0a14f7d9,1842年，中國清朝與英國簽訂《南京條約》
884f11b3571241a531f06a74e4732340,2012年
5e7abbd2bc1fc35da9898b7bacb41161,1958年
9ad34fd4b4c0f3147bc86d06cadfed19,2008年
a968ebaee95f8a701675c849c52a57f7,第三，並藉此職業生涯第二次獲得了NBA年
dfc9aa55b7b021f3b64b7efa364df539,1980年
49152a557b76ef8b4d5fab4ad475c099,1997年
1a67c3dc5534065decb3c614afd97498,歐的溫和氣候
827cb2aaccf0dcc8e98ee9fca764b8b8,《世界氣象公約草案》
c78aa6cc917d4aa19046643e81b7217f,2006年
ff970d65361d8d0d27c58faaaa6b6c3c,1941年
ed77998ccae324079bec3ffaa3264d77,19平方公里。中山全境都在北回歸線以南，瀕臨南海，氣候
1d65a37428075f160a05ea0e988c83ca,1世紀
9312533e5a6bab62aee49f8288dab1f3,1997年
95654adfc884fe680be807a11c26ee09,宋朝
25602b3f0f4d51aaf36cc22c026728ba,1911年
c5b8e4960b012ba56adfb513b59f8d71,馬遜公司的一家子公司
46230a9ffb7d73009d7579c34b82c5cb,1962年
0645fa5ad6bc9df39f1dcc802f0a73da,1931年
588e267759a6dfe2face26224cbae3a4,1997年
a0c27d0a693ca1010506ae632d4ef4ac,《為愛而生》
36896acf5e5dcb49d5d1d0d8e20e0a7a,《中華民國憲法增修條文》
7f450e107e59d70c473bd97c86949bf1,《莊子》
66690fe0fc36e4f3929e20234517583a,2006年12月19日正式宣布參與競爭
e7f28aadc33dcd3606e372ca338a87f6,《國防報告書》
16b36ce9c3d2f1697d931de06c5039d1,武器與兵力的組織性力量。這個名詞與軍隊經常被認為是同義
4702e6eda36dfe7eb1681ac6f2e6e3d7,美國資訊交換標準代
2c82cfd818fd865b9da9308f114a5c3a,2008年河南省參加高考的學生100萬人中，僅僅4%
8e1886ff4b6ab8faff5e1c46192e59fa,《振興工藝給獎章程》
f9f702a11ccb87eaf1a25fdbc5fad2ad,1881年被設行省之間與中國是與朝
b8ba6241382b45b06b0cf902f9253e9e,黃河。長達三百餘里
100364e2f6d21612bd1294146e44b828,1950年
8cb89b025776f86500d42e0ae1aff902,農會，全國唯一的工會為「中華全國總工會」，受中國共產黨
2ca5ee1ba0246a4387f938a61b531bcd,瑞典軍隊由國王古斯塔夫
aaa055dd720e069344a0dec15e4d3a1b,乾旱多風的大陸性氣候
b89518e2959183cae017b8d6dbb6f111,1949年
6e86180ee6e765dc8301b0d15dd2c582,孫中山曾於中正區梅屋敷，今國父史蹟紀
daebb835dbe55844ee1f9702705c077f,史的城市，於794年
d39b92d1bc7f2a2375aa1c98efb18830,2002年
96959f848f5ab81c8196b201862927bf,《太平寰宇記》
b770975adc67407ad6079b443f0da102,2009年
9224795182d6ed00e87f8cfeca1704e9,2007年
9b95ea96edc2ce4d5f0c7b66e6aabb0e,1928年，琅琊道撤銷，各縣直隸於省。1936年
7a3e9a157d9ab3869a67a1f00530e75f,1912年
b7a34a9ab9ffef3b765e3f27d153f6b1,烏克
4e96cf0422dde90939586c943bb1404b,1993年
c46b8c28e38b26886b7b37272d8ee3b1,1980年
127714067d88c5ff620ff29b11754822,2002年
3d7e04b732bc6d24bf7a5fb8447a2944,三國鼎立局勢漸漸形成後，人民轉而因統治者或戰爭
a2cdcf7c4fcac7d674e2529328f475e5,2008年
fe935be6bd6c7a5825cbf8ab8cb9922f,《東方紅》
26b0e1722d16338fe8413f137b6d7cd3,1947年
2874094dfe6e3452c88d6c95374f904f,2006年
5f9c59205fdeb98aabef3c3e9493ed88,1954年
84fae0aba6b6bdd62348375d7b2deb6e,2002年
05cce511639202070a31509248e5c720,1980年
2069529db37824ecff35a3a2cd113ed1,黃圃鎮的食品加工業、火炬開發區
051350b495b31d7d16a0358dcc9a4332,瑪麗醫院
a72804b8c27dc090e7c691b1f6771726,劉璋、漢中張魯及涼州的馬騰、韓遂等人。支持袁紹的孫策於200年
a82e94ef4a5c30a34c51ff6274c53a87,《DALLOS》
f4c39ae2abcb39187bd7b3464c5b12a1,1937年
fc28ac559a50f9b17b0409288af25ef0,1997年
3ab22e8bb7871dcb23b40c4731de1f24,1928年5月前稱為中國工農革命軍。隨著1937年抗日戰爭
6e82aca2e8a9339fa1726a4b124d768a,劉禪時期，諸葛亮奏請冊封甘夫人為漢帝
4fc3b80b720a8889d11fc254687aadd7,1987年
11d5612382f882d508913be833a71f77,2002年
06928a11de5507e5ecf1ac06e0550b97,鄧小平理論
ed51f1677af62d1b1bccfa6ebf73f9c7,周被山
a9d658f07cff02dc4a96b69ec26e6df8,三百三十公里
2b789bfa25607d21b6c689529860bf72,1962年
7f7e1d0e839c460b6b04ced85ae794f5,臺北市市中心偏北。此區因孫中山曾於中正區梅屋敷，今國父史蹟紀
11377681df5373981d75dec7ae5adad4,1965年
e64eefb56e4dad98a5dd91d5d7b69c71,清朝末年的上海淞滬鐵路，經過一個多世紀
7d571183564549684411c91f395f83ee,《中華人民共和國憲法》
55198e7a64bdbbefcd11a348999c3daa,1913年
dd3ce463bf281d7142203fd360e705a2,腓特烈隨後於1757年
ea4b62fc2ba189af7a60efa65008aa67,美國人口調查局
c2d8ef6eea79cfeb1c32a3a25f051221,1949年
4b9a5b0376fbb40f23b6374cb802ac9d,1945年
f9ba4b914c86b8e1c9cd02e7dfe18f43,聖意的事，每天求天主的時候
780e4953bccb557e1ef15f789281d213,《中國共產黨章程》
206c92339b6f0bf93076eff29acfe33f,2002年10月24日，由非營利組織－維基媒體基金會維持運作。截至2017年
40f08b85876b60d7a9b3a6be971f24cb,第二次獲得了NBA年
5e457ad585ecba613996791e36126f4b,2016年
84795a270b05eeafc4a52c78ee735d29,2001年
c2f68fc4d918dda38417984f7cdc8bd0,劉裕取代
de68a643fe61f3fe0b77ff919d789122,《博物志》
8aaf097dd8f6199257610800023fdc00,1990年
fa1cda78525a61de84178975f72396c2,1912年駕崩，子嘉仁繼位，改元大正，是為大正時代。大正元年
5bab6ec659c0169ddfb435663735f289,1761年
e9db118176a422307a9a17e3feea4bd8,《DALLOS》
4372f706244b5ec39f31b0ecead646ab,2012年
e4a98013f860d29925fcc0b72653621e,1966年
4a6dbe1988610a7467e9969e63632fca,1945年
ccfbbd426b9c433c698f6e31795b6a4a,2009年8月首先推出hd201及hd202兩條高畫質體育頻道，其後在次年
ea51859216f952540cfa556da57ce53b,2006~2007兩年間虧損了2億6千萬英鎊，而在英國市占率由16%
7ef3bfdbbd59c8b00c90af3c90f92d52,俄軍擊敗卡爾·海因里
97fbb705bc7787528395ce3ca4cfe6a1,1945年
bc3dc7d97f85d8d40d480f188915bb1a,2009年
96476b22e6986e08fe0e8dd23313a998,2016年
b9a4db889e6116cc88137949769ce5a3,1837年
340ed8d7bdf20a9475335b54a1d7cc42,劉禪時期，諸葛亮奏請冊封甘夫
bbf767c9dcadf1a7e4228f5aaf25e06e,1881年被設行省之間與中國是與朝
2b3c96c298e7de1c0bf31e4fb2e0d399,隋朝
a0edd651465087502f55e98cd3987cf3,《三國演義》
9e486110bfb7199112777395468efa93,《為人民服務》
0dc34b61057f3a611faceafe8278f168,研究顯示了全球亮化
06999c13242dcec0b8c60367d6e73bcf,19世紀
c202b1a11897900cc70ee7242e0b69ee,伊斯蘭哈里發所征服。到了中世紀
ae3ffab3257613e8a37d85eb89644140,2007年
2e171bc6a99941873469132a5d093821,1949年
3ebcbf93d9d4ffd0007ac69641c699f4,2005年
c45ad0f09956f5c01ff05567489e29f3,《財富》
d4e7a4e2d2bcd6fc7f8ea64ee6444b56,1945年8月至1947年
4f6be10545782b3dc1b48666a1b30399,《關於各級黨委暫行組織機構的決定》
8cf54461a34f94d597fbfa7d24e9fa3c,2008年
eb4870ad1775e239bd3b5e333fc71a5c,1903年
a7937fe3c392b9bcbcea3f6bd47ee5c3,18世紀
a57ff785f6e2317a00597e160ea40c0d,《岐江新城·總部經濟區概念規劃》
5cb844a3b202f0cd6a62bf997d80fe71,16世紀
3caa1437479b15dc943d7147949679d5,美國首都華盛頓
81565b4e3c8d654cae2578e74a4b3128,2013年
dc76429b7294b4e6308078ff7f373363,1916年
5f367000ae98eb3e6f59f56bea78b5b4,美術，有著獨特的廷續性，明代
997f8c061c001175073157a710b8070b,中國人可以指歷史上出生或居住在中國疆域範圍內的人。中原王朝
0d77c2a72e09e3c9f91761f03c5bb23b,紅軍內部多次進行了殘酷的肅反鬥爭
f900389274f503954bc4722f807bed81,1949年
3c2acdfa94d4583bd88b1b0b8f9d5bb9,古代
c8365780c13de35acb39d4586d83832d,1999年
405d78e3441b82c88b26440e303c3436,1957年11月13日，《人民日報》
1d0514324625f925e7c56733eead2c94,1921年
2d42edc3690da52361eef05a1768d00e,夏是中國北方民族所建立的國家，控制華北自10世紀到13世紀
1b0441e339427bcad6cd3b4c9897bd2f,百年
bf97165e08f8bf3b20c9c4b9371c8a68,細亞，簡稱亞小煮脊，面積4457.9萬平方公里
899f8f9a89e1ff62c26c7affdd423f6a,《中華民國憲法》
bd13f087933e6e37619d994b552c9c3c,新世是地質時代中新近紀的最新的一個世，它從距今530萬年
c96b199ff18a3004e9ec397ce41fedaf,2008年
af80031d279a4efd1ec6bb1fc87ba681,2005年
194a667398cc0f5aeb0dfa623e5319a2,1980年
49578ce94283cf71aa962d0842611645,晉之際的學
438976c38b6321c9ffd6b93d4c352ced,1950年
9a26ff6f3e827af9bdbe9f58a1a8eaec,1985年
4b9c3a4b71da4fda520d785521c1dc99,烏克蘭族是東斯拉夫人的一個分支，烏克蘭的主體民族。有時候
c19c3d7c5ad3fcc7f980d8fc78934a06,慕容雋死時命
02956af18eaa40adc76bcb4eb13a198c,1970年
cb2c507fe54ba895590ac2b0a452c6e4,2009年
5a06aa814e07b49549dd65de734e2ad2,1984年
a0382b30f8f2e4bbe45d9bbcc4efa294,2010年
c82d06bc578aa442c5db84e203f0b5ec,《天津政俗沿革記》
ad491c130079338c03b65c1e8e3735a4,荷蘭語
df2ba2b055b6e2603929e32b1db87f23,《民報》
5cf64b227a16dcaaa1c70c3a792e97bd,劉備去世後發生叛亂
93c2161707c3e9cc84c1450f5dbeb013,曹魏將分軍隊
94279fa803956ae119f9f14da0b6c443,阿維拉，認為當地「降生女修院
3fa8fd142453093c09cad8cf109562de,2006年
11dd53f52b4f5765db5ee8e611c2099f,1912年1月1日，中華民國成立，廢除年號紀年
66a06b7936b7b42069df3bf523feb952,漢朝的時候
0867e9089f81ed6f54d2c3683e65853e,卡在實時反交織影片的時候
32b006728f82900cc59c587699f369c9,黃土高原西部、渭河
c048334c44a61a52cd77a848f392374f,《魏書》
a9d31a28245b12e5c3326097ae8ab599,2008-09學年
e43a4d0e0bd17d57c809f923a24a83bc,1954年
ac738803e2605d6fad5f827ab66a060f,1917年
efe495b098f4dce39d3e8e8d0038eb98,19世紀
70a9134e9959658b64c804dba1ff5483,2009年
e20aa2e04dab8a67882ff1ec5f829c7c,1997年
41274c5c9ce7361aa76df738dfa92dff,1997年
d2afad50fc03dc92b5ea493734b6bb69,1965年
4337219ae501d8506482f6b9aedac4c4,1841年
46ec573b8c8d9fd9ae8fd854d8f1fef0,烏克蘭族是東斯拉夫人的一個分支，烏克蘭的主體民族。有時候
253a0371af7cc7e24925bd5afa3c73e3,1969年聯合國大會批准將其改為政府間組織，1975年
16f6aa13e227962c8b4a57125f82300b,2011年
c576f3b49fd2225b6e7463c31211af45,農業狀況非常不同。在希爾德斯海姆低地以及哈茨山脈
6242f14d127f59b230814ae5221cdd24,《布加勒斯特條約》
2e7c38a79e99552af38c3adc2c280526,1947年中華民國政府頒訂之《全國各地標準時間推行辦法》
b06cf436cab1474dd6a99cc9ed2c72fa,烏海市
68b1b5b07fd44788dd3444360dda7a0a,西羌於三國時期
2d523b909ed5243ca88746f278a41767,《滿洲地名考》
eed8ce027bdcb1b6a5a003b315e51cc9,伊斯蘭哈里發所征服。到了中世紀
8969e686dd644abeaf55c6822bdeebca,《二二八事件研究報告》
50f3d77fd28a64d81ae3f7deccd569d4,2002年
bfd85b39b74472b29f175192a693600e,孫吳重臣陸凱
eab4c1d17668f7f1a965fc931f7f3d67,《太平寰宇記》
64e4e61b1629cf5c803f9dda4233e256,1916年
94b3db0433e689f8c3deb96c6e4f535f,《聯合國憲章》
d96d2f6d063d1e2a32b36cced90d7b2f,2008年
56e2def7462df21ec6d192a864a7a9c0,2012年
dacae5465e380a6a0ff98e39e994798f,高國家權力機關，擁有戰爭
b990c632f0b3b2fd29d42197bf26b370,馬其頓王朝
e894080f93f5691374e6e0347e12c907,1644年
24c642869583c8fadcfed8fb6e87d669,俄羅斯、烏克蘭至今使用著聖西里爾發明的字母表——西里
d96eeb7426901e12be6a50731aa59aae,1990年
c77be731006f5cb98ce213a7f49d24ee,英語
6a4f524723a9b35f1f1b5c4937ed1cb6,19個內設司
69c63ad9ba533e35898e8c2542c3ca47,1926年
ff3e476f128b1b95c67b65d2e882908a,粵語
0402401e1286c1583e354aff751f3dc9,德語
40a34bd7f9e258b937c76f84bc11c71d,1928年5月前稱為中國工農革命軍。隨著1937年抗日戰爭
fbf85bd2ca457ec2e0b86ac3cc83d430,2007年
84dcd5d2ed5dea5e7b94dd72fa3aed48,雲：積雲如同棉花團
3a7cc8b7d1130e1c9e6a5194f891d83f,1949年
4b040c168736f2eb2b19790cd1320193,1999年
6efa0beecab65dc936be685ba62c7f9b,《三國演義》
0af3bac229d67eee8888f28754e1c092,古代
4507295994f75e4a22971d68e6b3338f,24%
edb0f107717d53d20668bbcc6fec99d2,1841年5月《轅門報》
1360e0d6188cfff63e28172e132ba3f1,雲是大氣層中由水或多種化學
4b4611f8adbb5010d974347d30a1ca42,1974年
7a40909d866799f52ea504d2ce36dbad,荷蘭所稱「第二院
d2ddb722929cf283e71931323f9875ae,1949年8月28日，毛澤東在中南海懷仁
e5f6af6a4663bc72b7deaf8e843d22c6,1970年
da057524bb246c484fd5529b4536170e,劉備與孫權在赤壁之戰
48f5c71c8cf57dfc1fa22dbed04a616b,《總統副總統選舉罷免法》
10bfa832574fb7773a6db95b719e40cb,新世氣候
6c51887051aeda62376de150b094746b,《中國人民政治協商會議共同綱領》
3590df35ac66c15ed0b3eecc3d1efa72,1999年
eb9e3d36bd8ba931bdc6ba36787c2aff,哈拉沙漠與非洲大陸
c419c801f4b801bd60f73070e3fad2f9,佛教公元1世紀
c06057ce578ec536e2bf87e720c8976b,《西發里亞和約》
eda4662942711fcc9ba77807041ffc70,1993年初開始組建，1996年
6bbb4dbfac6489752f577be496a1627d,《三國食貨志》
c9c03177bf0b14424bc8b606a9ee5e66,薩克森邦的另一個經濟亮點是德意志展覽股份公司
0e81e0b56b630fe85fa7262968aa9eda,東德憲法規定部長會
cf65be7e269a1cd0052adb0759ca2a05,荷蘭所稱「第二院
27599b7fed13006a213833249d320b7b,20世紀
d5171919477832494e86b7b756dc80a6,愛為基本價值觀。個人興
9169c7c780cb7ac22ad028cd43c14a82,2003年
11d541ad0f7360238f99263bf7b137b6,廣播的電視格
5755061d6f4157490e52702527f4f976,威。是對內立法、司
3e6dfa9554c5b68a3a8ea84340fcc480,1999年
2540d5261875a23d88307c536e90538d,2016年
ae3df2a2d9bed58c741d7021d750781d,1841年5月《轅門報》
75442391942e6e45bd03e8c65255db85,2009年
640bf59ded76615b52089541c4a247d2,2004年
25b7fdf47cfc9701a9ed0f519d80cb84,《植物種誌》
59a566430e03be0e98d630f30b3996ab,曹操去世，嗣子曹丕繼魏王位後，同年
b7989520f18c8eca2610a1ee70491a82,1999年
405de304997b906d11d33f2e1cb38667,曹魏、蜀漢及孫吳。東漢末年
97595fc325663e7530863c1079e86eb3,1949年3月10日，人民幣在中原解放區正式發行；同年
ea04e989ee5440c24c3bb67ce83e16f8,1910年
4b276e87a489c42394131ee25fcb9bbf,1999年
812dd1011fe1cda1ef29825e9949d0d3,1643年
4972073e47e229ce09547c670448fdea,1883年仁
8114b951626f0b205886010d86ef2359,2009年-2011年
89d90324624ca0b8f176f30f57efac95,1970年
b46bfccb0390312077ba3015d1b38c83,1945年
32c5fc0c006fa12803c5167761aaf758,《西藏墨脫的誘惑》
73921c1a97d35b1141aeda0a443e3976,1992年
0e52d635889b4d7417cf8fccce47d1aa,《改九子山為九華山聯句並序》
196f4ef05fd6d51171acf7ecae9fc76a,《行政訴訟法》
8568fad285873ed9ec62fb7030796270,祁孔有；小雅•節南山之什•小宛：中原有菽，庶民采之； 西漢司
42615749e1477404716c01a416e332d7,小行星
90e56696c64180eddd22480f113381ac,徐州
c6e0d651f62684205c1ca3787ace0cfc,東是一個地理區
6c684541cf3228d4751db52b387c6000,1947年
da70bc8a4e90be53be5faff4b665f20d,1949年
30c483c6cdeae6bd64c27733e00ff992,《西線無戰事》
a3e20a9a491cf42f0e09efd18fd04b40,曹操鑑於東漢弊政，用人不重虛德，反對「阿黨
31fb3b189fb42f7c323a8e05e8073183,2005年
05a40e46ed284a3f2e3550a98b014611,瑞克，希爾德斯
24c87379e871ff98618dc1cc50b67b38,1949年
1c4d712dd30864fd9bda1707bd58ba73,1965年
d72404ba0d4b2487073627ac015315ad,憲法；依據性質；大致可以分為外交、軍事、行政、立法、司
430622d2faba3b97051791cd16c300e3,吳軍以舟師
562a8e27640913960baed0c3d4688503,伊斯
37396f4ab5dd4201415a9cdb4a464edc,1945年
a2b37ca7f93d255f7f895f23c2c51174,1911年
971f66dbf4608cacbdf48c8afb8e389e,專有軟體從字
b9c3bd5213f13c74bebee2ce56714161,晉，中國朝
bcc01e758bc3e7fae9b3c6452440f760,鴉片戰爭
135388fd7cad6b8a83b23d7f8b1063a9,2006年
d5b9bb1e937cb36620dc775ad5ab31e3,東南亞是亞洲的一個地區
47afaf5c83174e6777025a564d7da88a,英法聯軍之役後、太平天國之亂時，清朝
3ad8ee8ef9dc98c05bef9d9a1326ab14,劉協為帝，即漢獻帝。190年
75ee2e06e800ca37df861c8bbafc70b9,中國武術是中國傳統文化的重要一環。民國初期
13d2541bccc490ecde662c73702f0937,1950年
9631d285f79b16ff610d4eb93f3e85d5,荷屬印尼華僑國籍問題而依據血統主義
fbbc63fd8e779e5506db8592d489dbe3,2015年
3e68c0ed9bca13ecdd45358582e47419,2008年
a0ecdf501af6e129afb52d71d73958d1,杭大運河
9bf92c32e8067e2103de169b6dc873ad,腓特烈於1757年
c2da38d6ccf1ed4f950ed35dfaf80f3d,基督宗
69b4c570ccd34dd213a559240662b91e,普法戰爭
5f3375bac4117f20e293d895b0bb873e,俄國兩軍被普遍認為在鎮壓義和團中最為野蠻兇悍，而且軍紀
24d17739cbd7f490f38362ed95ae439c,50%到60%。750年後、14世紀
6ed2c0ca4c1e3e058857224988d41e76,廣播電臺；英語
9a53fb03ea6f726825f249b121889572,君，下至公卿、大夫
d35b556d0497639924976e5ae87e9eed,2012年
65acdb8a2e5bfc6a9e61317b95b1ec16,1947年
db9d28787332f5efed85238afbefd0b8,2012年
c64de70e88ffc47052dc87e6de79f35c,2004年
bd641c3b29bc59fa872f345bcc4339a7,2008年
e82c3bf9af5298560d01cecb20647a18,1980年
24ff17200b748a5436537a5e3accd7be,腓特烈的行動。1757年
d2660b31a630da4e8f34e97af998a13c,1949年
b4354a267ce0611b556933ab6e559116,1980年
b439ca58065092ce3687a823bd1f723d,南運河自鎮江至杭州三百三十公里
3d53b8d8933c363c9f0aa9521d5c3fb8,《中華人民共和國人民警察法》
3a2c4574fe1f474b3d274ed34abf9d88,《柏拉圖式性愛》
3ac8a3ec9b83157efd1646b22131db5d,1932年闊別奧運會十多年
2ac67fe8f63e763e9637216aab3ac5a1,1947年
f773f7d2a0f20ba9fd2ee400569270be,1994年Power Mac系列產品上市之後，廣義
f7f743fe6ce03b13137e66979179a414,1949年
9c6c6f24e3533fb314d4576594b2a107,三疊紀
4f1ea174fc935d231e6238b8fc500f69,2002年
e36ece0e49f8868470f30a644ceeab10,《義和團教門源流考》
54e8847fd3735afe2412ee5fb60fe90a,1997年
7f583d69b349e77a16624e8ee7b5e862,第一個時期，開始於2300萬年前到533萬年
c82c3b7befa807a10fe647c57b852bd0,2004年8月成立的中國國民黨
c440eac47c412f33c66a0e9ad75ff7e9,曹魏文學最盛，分為前期
f85d687f794b0015f46afc42b8c59b9e,2009年
6a312df3c5a76a3f113bc8fe6a37d045,《傷寒雜病論》
c268710e9c6b73ec08a63c08feba0a56,1949年
d93c2ea78105f17ee25b4f9f7089209a,2017年
c26cafabe65ab9d25768f7522cf3edd7,1996年
ddad1a9e55ad13ac64fd664c97b9c12d,中國共產黨
79ddadcb2c3b3ffcd8b5da2b9d89913c,7世紀
5c0fc3fcf51f0e29bdc8b21ab134f749,穆罕默德·阿里
e13e176e559de92331648b549b946760,《太平經》
9227607a11a9964dffeee347fe0468b9,2011年
0d33bec0306995f2171962549870f0b3,董卓討伐戰
78cee3c616538684bf18fd0e59ae1fc4,2001年
4b8396c56a02a0d9c250aa73e6031121,2012年
d10e3474ffabe741760cccb9a87b8c18,俄羅斯。只有刻赤海峽與黑海相連。長349公里、闊135公里
82b29af14f8cf2bff6b7e63a3ed6ae5b,《中國底層採訪錄》
d461d53350bd65d6bb62fff542852ac6,《香港基本法》
812f5c1a39b5f8cf022eaed89d334ea4,1928年5月前稱為中國工農革命軍。隨著1937年抗日戰爭
4562a9349d02c15e00c824da8a216f67,1953年
8bf1dab1e8aabe25a0efe7377eea519b,《紫釵記》、《蝶影紅梨記》
c82facfd52271bc925a9252f1d442081,《文心雕龍》
af5ddae091062de09220c8f10469aaab,阿拉伯語
fdc8807fae9001a0d033912479dbb5f6,17世紀
219050131084d62ab58303788820b4c7,俄的外交政策。但1907年
4cedabcf59c9c740a83c68817fdc24c0,《總統副總統選舉罷免法》
bb33649c27706f0841ab37bb13af60b3,1972年到1976年期間，學校招收了一些學制3年
13257d79781305846aefd2d7b4b40630,1979年
ed739b27e2de63aa96d0168ac7ddf4b5,美尼亞語有一個漫長的文學史，其現存最古老的文學作品是第五世紀
7a00cd0d5b78c96de413afc9a74d9e69,2015年
927757d6a9a652e68d30733789f64068,1956年
76ffd0b492e408af578696dadd7fcb82,2009年
eadeb841c1e6196503fa5f0097e987ba,《紐約先驅論壇報》發表了一個標題為《尼赫魯向中國宣戰》
a8cc5bbe8213895e3296e778e08f4282,2004年12月16日，第三世界科學院
6c6e8b688bbf3bb76a637555ab148753,私有軟體、封閉性軟體等，是指在使用、修改上有限制
1a7b78b7be62954026e1cd610e2ebf00,1999年1月發現的仁義師太肉身是世界上唯一的比丘尼肉身。在氣候
b33c1f5facce8df7c38174210be7b125,1993年
cefaf831fae85d8f8229cf0c7f73869d,1948年
e6998c0ccbfb359ace469e943f7b9f85,2007年
fe978afdbd8121323cd6d3f94571dfbb,烏克蘭人的第三個重要的國家是哥薩克酋長國。自15世紀
f15d1332504892f87792d412eccbc593,1900年
65fb98a05c88ad483e0a373ebf352073,《往年記事》
a44c319b8f787d2cdca641aae4a51dd8,《九十五條論綱》
8d041c800f4a76469d95146ea4ef3e12,《太平經》
fa330a4c83ed8faa8ec0996a01d9ccec,2001年
473b462d47e7729396988606f6105557,曹魏、蜀漢及孫吳。東漢末年戰爭
0ef9fac2a2448182326c920f4aee50d9,延伸標記式語
a50e331c2e2bcb8feb88a2fc7a36ea4a,史上的原因，目前世界各國的下議院
0de43ca53d6eb34b545463fd73edbaa0,農村義
ff0b9eaf1aca915247dd0ed33dfe9275,1982年，但在此後約20年
e14c4087d5c9a48aac94071d04d5ad88,清代
0e72d61a4c08edc5c144c3f70861d7ad,三國鼎立局勢漸漸形成後，人民轉而因統治者或戰爭
f3338570fe2f6ce434bf50bf2e3d9424,第2所舊制帝國大學－京都帝
ec80ab775e6d3a16cd27e78a1093827e,美是一個政治地理學
65c990c33075ed51e1a22a3cbebc1f2a,高國家權力機關，擁有戰爭
e9aba0da09e74b1adc70d8ca5967fa06,1933年
b3177540f29773fcd120fb9d0d8db33f,1949年
ca39a37fab1e30e1d0f75c8460123726,阿里
476175a2fbc2077011c512275a34ad95,1949年
3f411e15e3a5b939cf7b152a49a8d77a,2013年
1c7c3a1d236a5571ab9a081d2447b8c9,1971年
79e88da677588253ae5b7c5c42dbb4f0,白堊紀
bdb263ef65adcffa40bae17b29ee88ed,6到7世紀
4d793ef85f092ea44b1c7baab0a5ade4,黃河
fc95837aab0428c718352e4411090285,烏海市
8905f340916838322cdff7e0dc43e955,薩克森
f52400bd0d144aefbd02538a20e69f6a,1990年國際足總世界盃，於1990年
e92e5a50063d81b690190348f9b1ff34,羽球聯盟
167e62bd538d824ff14dcba091f1b76f,查資料
d38f7487c1ec890f679c358d36aea045,2004年
abd96ca7dabf33174fc0cf56a97da88f,1949年中共在北京建權，中國人民政治協商會議第一屆全體會議在懷仁
3825410c17b24a3732917bd03f7a7e52,阿拉里
